filename,n_bigram,n_trigram,n_freq_pos_seq,n_subj_el_big,n_subj_el_total,hypernym_count,hypernym_count_sent,hyponyms_count,hyponyms_count_sent,nErrors,nErrorsTokens,ntokens,fleshscore,avgWordLength,nSpelling,nSpellingTokens,nLongSentence,nStyleErrors,nStyleperSent,nvoc,similarityprompt,countDemonstrativo,demonstrativoPerSent,countEnclise,enclisePerSent,fstPerson,fstPessoaPerSent,countDiscourseMarkers,discourseSent,understandingGrade,selectinginfoGrade,showknowGrade,solutionGrade,formalGrade,finalGrade
/lixo-questao-de-cidadania-e-responsabilidade-social/xml/eletronico.xml,9,1,0,3,72,70,10.0,239,34.142857142857146,22,0.0692,318.0,76.70858465194705,53.0,6.0,0.018867924528301886,6.0,25,3.0,171,0.74,1,0.14285715,1,0.14285715,1,0.14285715,8,1.1428572,1.0,1.5,1.5,1.0,1.0,6.0
/lixo-questao-de-cidadania-e-responsabilidade-social/xml/sem-titulo-.xml,10,1,0,1,48,38,7.6,179,35.8,12,0.0622,193.0,85.33344789505006,52.0,7.0,0.03626943005181347,5.0,14,2.0,117,1.26,0,0.0,0,0.0,0,0.0,3,0.6,0.5,0.5,0.0,0.5,0.5,2.0
/lixo-questao-de-cidadania-e-responsabilidade-social/xml/lixo-cidadania-e-responsabilidade-social.xml,8,0,0,1,70,45,6.428571428571429,170,24.285714285714285,4,0.0153,262.0,82.21820910930634,52.0,1.0,0.0038167938931297713,6.0,9,1.0,154,0.99,3,0.42857143,0,0.0,1,0.14285715,8,1.1428572,2.0,2.0,2.0,2.0,2.0,10.0
/lixo-questao-de-cidadania-e-responsabilidade-social/xml/a-diferenca-entre-lixo-e-disperdicio-desperdicio.xml,9,1,0,2,48,61,15.25,217,54.25,28,0.0915,306.0,81.29382847309114,52.0,17.0,0.05555555555555555,6.0,35,8.0,160,0.83,0,0.0,0,0.0,1,0.25,10,2.5,1.0,1.0,0.5,0.5,0.5,3.5
/lixo-questao-de-cidadania-e-responsabilidade-social/xml/lixo-ou-luxo.xml,8,2,0,1,44,55,4.230769230769232,205,15.769230769230768,13,0.0421,309.0,97.15732689857485,52.0,6.0,0.019417475728155338,12.0,22,1.0,161,0.81,1,0.07692308,0,0.0,1,0.07692308,8,0.61538464,1.0,0.5,0.5,0.5,0.5,3.0
/lixo-questao-de-cidadania-e-responsabilidade-social/xml/o-fim-do-lixo.xml,13,1,0,2,42,43,3.583333333333333,179,14.916666666666664,10,0.0377,265.0,81.8697182750702,53.0,6.0,0.022641509433962263,11.0,17,1.0,149,0.94,0,0.0,3,0.25,1,0.083333336,8,0.6666667,2.0,2.0,2.0,2.0,1.5,9.5
/lixo-questao-de-cidadania-e-responsabilidade-social/xml/responsabilidade-com-o-lixo-dever-do-cidadao.xml,6,0,0,2,43,38,3.1666666666666665,188,15.666666666666664,11,0.0493,223.0,89.11930588245394,53.0,11.0,0.04932735426008968,9.0,15,1.0,129,1.03,4,0.33333334,6,0.5,0,0.0,8,0.6666667,1.0,1.0,1.0,1.0,1.0,5.0
/lixo-questao-de-cidadania-e-responsabilidade-social/xml/lixo-mais-util-do-que-aparenta.xml,7,0,0,2,45,46,4.181818181818182,220,20.0,2,0.0072,277.0,89.71370185375216,52.0,6.0,0.021660649819494584,11.0,9,0.0,155,0.89,1,0.09090909,0,0.0,2,0.18181819,7,0.6363635999999999,1.5,1.0,1.0,1.5,1.5,6.5
/lixo-questao-de-cidadania-e-responsabilidade-social/xml/do-lixo-ao-papel-da-cidadania-e-do-meio-ambiente.xml,3,0,0,4,65,65,5.416666666666668,172,14.333333333333336,14,0.0446,314.0,78.82671910285954,53.0,4.0,0.012738853503184714,11.0,12,1.0,173,0.72,0,0.0,1,0.083333336,0,0.0,16,1.3333334,1.0,1.0,0.5,0.5,1.0,4.0
/lixo-questao-de-cidadania-e-responsabilidade-social/xml/lixo.xml,9,0,0,3,50,30,5.0,134,22.33333333333333,8,0.0398,201.0,108.25589517116549,51.0,7.0,0.03482587064676617,6.0,10,1.0,109,1.17,0,0.0,1,0.16666667,1,0.16666667,6,1.0,0.5,0.5,0.5,0.0,0.5,2.0
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/pais-ativo-e-integrado.xml,9,1,0,1,51,54,3.8571428571428568,231,16.5,19,0.0509,373.0,103.67682343482973,52.0,11.0,0.02949061662198392,14.0,19,1.0,193,0.81,1,0.06666667,3,0.2,3,0.2,5,0.33333334,1.5,1.0,0.5,0.5,1.0,4.5
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/brasil-seculo-xxi-movimentos-jovens.xml,7,2,0,5,64,31,3.1,165,16.5,13,0.0573,227.0,92.30636070728303,52.0,4.0,0.01762114537444934,8.0,18,2.0,144,1.54,0,0.0,1,0.11111111,1,0.11111111,4,0.44444445,1.0,0.5,1.0,0.5,1.5,4.5
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/o-som-da-nova-voz-ativa.xml,10,1,0,6,102,85,3.5416666666666665,438,18.25,10,0.0165,607.0,100.68046787738804,52.0,18.0,0.029654036243822075,22.0,31,1.0,295,0.53,4,0.16666667,1,0.041666668,4,0.16666667,24,1.0,1.5,1.0,1.0,1.5,1.5,6.5
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/redes-sociais-e-tecnologia.xml,8,2,0,4,99,51,10.2,188,37.6,41,0.131,313.0,111.79921644687657,50.0,11.0,0.03514376996805112,6.0,45,11.0,152,1.0,2,0.5,0,0.0,3,0.75,6,1.5,0.0,0.0,0.0,0.0,0.0,0.0
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/a-mobilizacao-do-futuro-da-nacao.xml,5,0,1,0,21,39,2.6,200,13.333333333333336,10,0.0415,241.0,102.45243106842042,51.0,3.0,0.012448132780082987,10.0,14,0.0,136,0.98,0,0.0,0,0.0,0,0.0,9,0.6,1.0,0.5,0.0,0.5,0.5,2.5
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/engajados-por-um-mundo-melhor.xml,9,0,0,1,32,30,2.3076923076923075,120,9.23076923076923,8,0.0359,223.0,98.22424033641819,52.0,7.0,0.03139013452914798,8.0,6,0.0,140,1.09,0,0.0,3,0.23076923,0,0.0,2,0.15384616,1.5,1.0,1.0,1.0,1.5,6.0
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/os-estudantes-estao-exigindo-seus-diretos.xml,7,0,0,1,51,24,3.0,112,14.0,19,0.0664,286.0,101.22870431900026,53.0,3.0,0.01048951048951049,7.0,21,2.0,163,0.88,1,0.125,1,0.125,3,0.375,7,0.875,0.5,0.5,0.5,0.0,0.5,2.0
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/a-geracao-revolucionaria.xml,10,1,0,1,53,33,4.125,210,26.25,2,0.0074,272.0,88.03279708385469,52.0,13.0,0.04779411764705882,7.0,15,2.0,149,0.89,1,0.14285715,2,0.2857143,1,0.14285715,8,1.1428572,2.0,1.0,1.0,2.0,2.0,8.0
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/por-que-causas-o-jovem-tem-se-mobilizado-atualmente.xml,5,0,0,0,18,33,4.125,140,17.5,3,0.0136,221.0,82.69744325637821,53.0,4.0,0.01809954751131222,8.0,8,1.0,126,1.27,0,0.0,1,0.125,3,0.375,6,0.75,0.5,1.0,0.5,1.0,1.5,4.5
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/a-decadencia-dos-movimentos-estudantis.xml,5,0,0,3,54,32,3.2,163,16.3,7,0.0257,272.0,97.36367825031284,52.0,7.0,0.025735294117647058,10.0,14,1.0,153,1.08,0,0.0,2,0.2,0,0.0,6,0.6,1.0,1.0,1.5,1.0,1.5,6.0
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/sem-titulo-.xml,6,1,0,0,15,16,4.0,98,24.5,10,0.0826,121.0,86.6267316198349,52.0,6.0,0.04958677685950413,4.0,12,3.0,80,2.12,1,0.25,1,0.25,0,0.0,5,1.25,0.5,0.0,0.0,0.5,0.5,1.5
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/mobilizacao-juvenil-na-construcao-do-amanha.xml,7,0,0,3,69,75,5.0,313,20.866666666666667,4,0.009,445.0,102.25837346076965,51.0,9.0,0.020224719101123598,14.0,12,0.0,222,0.64,2,0.13333334,4,0.26666668,2,0.13333334,7,0.46666667,2.0,1.0,1.0,1.0,2.0,7.0
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/os-jovens-e-a-ausencia-de-causas-de-mobilizacao-politica.xml,8,1,0,2,64,33,2.75,138,11.5,15,0.0545,275.0,81.4808164215088,53.0,4.0,0.014545454545454544,11.0,12,1.0,151,1.08,2,0.16666667,1,0.083333336,0,0.0,6,0.5,1.0,1.0,1.0,0.0,2.0,5.0
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/nostalgia-sem-argumentos.xml,5,0,0,2,51,50,3.125,245,15.3125,12,0.0366,328.0,86.59902783393859,52.0,7.0,0.021341463414634148,12.0,10,0.0,166,0.82,0,0.0,6,0.375,1,0.0625,7,0.4375,1.5,1.5,2.0,1.5,2.0,8.5
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/perdemos-o-foco.xml,12,1,0,7,168,56,3.5,315,19.6875,17,0.039,436.0,95.93408423423772,52.0,6.0,0.013761467889908258,15.0,21,1.0,214,0.59,0,0.0,1,0.0625,1,0.0625,6,0.375,1.0,0.5,0.5,0.5,1.0,3.5
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/jovens-ou-individuos-de-mesma-idade.xml,11,1,0,1,42,28,2.8,146,14.6,3,0.0152,197.0,91.6593608236313,53.0,5.0,0.02538071065989848,8.0,7,0.0,123,1.6,2,0.2,0,0.0,2,0.2,6,0.6,1.5,1.0,1.5,0.0,2.0,6.0
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/anticonstitucional.xml,18,1,0,7,127,69,5.307692307692308,339,26.07692307692308,13,0.0287,453.0,96.62970441341405,52.0,12.0,0.026490066225165563,13.0,17,1.0,203,0.62,1,0.07692308,3,0.23076923,1,0.07692308,11,0.84615386,2.0,1.5,2.0,2.0,1.5,9.0
/por-que-causas-o-jovem-tem-se-mobilizado-atualmente-no-brasil/xml/politica-na-mira.xml,8,0,0,4,54,70,5.384615384615384,182,14.0,11,0.0289,380.0,94.10604785442354,52.0,13.0,0.03421052631578948,9.0,22,2.0,187,0.76,0,0.0,4,0.44444445,0,0.0,11,1.2222222,1.5,1.5,1.5,1.5,2.0,8.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u76.xml,4,0,0,4,91,60,4.615384615384615,298,22.92307692307693,1,0.0024,425.0,82.62088721752171,52.0,12.0,0.028235294117647063,12.0,11,0.0,210,0.32,1,0.07692308,3,0.23076923,1,0.07692308,14,1.0769231000000001,2.0,2.0,2.0,1.0,1.5,8.5
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u68.xml,2,1,1,4,92,41,3.727272727272727,225,20.454545454545453,2,0.0067,298.0,95.81687513351444,52.0,11.0,0.03691275167785235,10.0,8,0.0,158,0.44,2,0.18181819,2,0.18181819,0,0.0,12,1.0909091,2.0,1.5,2.0,1.0,2.0,8.5
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u81.xml,7,0,0,1,51,36,9.0,124,31.0,5,0.0194,258.0,77.99546433448793,53.0,12.0,0.04651162790697674,4.0,21,5.0,149,0.62,10,2.5,3,0.75,1,0.25,9,2.25,1.0,1.0,1.0,0.5,1.0,4.5
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u82.xml,6,0,2,0,21,37,7.4,212,42.4,3,0.013,231.0,96.84798644542695,52.0,2.0,0.008658008658008658,5.0,10,2.0,113,0.5,2,0.4,0,0.0,1,0.2,10,2.0,0.5,1.0,1.0,0.5,1.0,4.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u73.xml,8,1,0,1,45,48,4.0,217,18.08333333333333,1,0.0032,313.0,85.31103878974919,52.0,7.0,0.02236421725239616,9.0,20,1.0,165,0.52,2,0.16666667,1,0.083333336,0,0.0,11,0.9166667,1.5,1.0,1.0,1.0,1.5,6.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u75.xml,8,0,0,2,74,76,4.75,282,17.625,0,0.0,482.0,95.9582380628586,52.0,8.0,0.016597510373443983,15.0,10,0.0,217,0.3,3,0.1875,1,0.0625,8,0.5,16,1.0,2.0,2.0,1.5,2.0,1.5,9.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u77.xml,5,0,0,2,79,69,3.6315789473684217,498,26.21052631578948,4,0.0087,458.0,103.2786634540558,52.0,17.0,0.037117903930131015,15.0,21,1.0,206,0.33,5,0.2631579,2,0.10526316,2,0.10526316,11,0.57894737,1.0,1.0,1.0,0.5,1.0,4.5
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u71.xml,8,0,1,1,49,36,6.0,154,25.66666666666667,9,0.0383,235.0,84.31500347614289,53.0,6.0,0.02553191489361702,6.0,19,3.0,126,0.62,1,0.16666667,1,0.16666667,5,0.8333333,8,1.3333334,0.5,1.0,0.5,1.0,1.0,4.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u74.xml,8,1,0,1,24,34,6.8,134,26.8,9,0.0381,236.0,86.08754151821141,52.0,9.0,0.03813559322033898,5.0,17,3.0,134,0.66,3,0.6,0,0.0,0,0.0,7,1.4,0.5,1.0,0.5,0.5,1.0,3.5
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u64.xml,2,0,0,2,42,47,4.7,443,44.3,5,0.0195,256.0,86.57484375000001,52.0,3.0,0.01171875,12.0,12,1.0,145,0.62,2,0.2,0,0.0,0,0.0,8,0.8,0.5,0.5,0.5,0.5,1.5,3.5
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u67.xml,17,4,1,4,93,60,8.571428571428571,176,25.142857142857146,3,0.0082,366.0,93.04155484199526,52.0,5.0,0.01366120218579235,6.0,13,1.0,182,0.29,1,0.14285715,0,0.0,0,0.0,18,2.5714285,1.5,1.5,1.0,1.5,1.5,7.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u83.xml,11,2,0,3,54,57,5.7,206,20.6,2,0.0068,296.0,82.49310892581944,52.0,6.0,0.020270270270270268,10.0,5,0.0,160,0.54,1,0.1,1,0.1,3,0.3,8,0.8,2.0,2.0,2.0,1.5,1.5,9.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u72.xml,9,0,2,2,72,43,10.75,170,42.5,7,0.0332,211.0,83.64447504043581,52.0,9.0,0.04265402843601896,4.0,14,3.0,129,0.78,2,0.5,2,0.5,3,0.75,8,2.0,1.0,1.0,1.0,0.5,1.5,5.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u80.xml,4,1,0,4,63,69,3.8333333333333335,315,17.5,4,0.0095,423.0,94.23499601840977,51.0,19.0,0.04491725768321513,11.0,24,1.0,222,0.37,2,0.11111111,2,0.11111111,1,0.055555556,18,1.0,2.0,2.0,2.0,1.5,1.5,9.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u70.xml,20,2,0,9,144,116,5.8,523,26.15,2,0.0033,615.0,96.69256487846377,52.0,16.0,0.026016260162601626,20.0,25,1.0,244,0.21,4,0.2,0,0.0,3,0.15,16,0.8,1.0,1.0,1.0,0.5,1.0,4.5
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u78.xml,6,2,0,1,40,28,7.0,172,43.0,1,0.0048,210.0,87.69214237689974,52.0,4.0,0.01904761904761905,4.0,9,2.0,115,0.63,2,0.5,0,0.0,1,0.25,11,2.75,0.5,0.5,0.5,0.5,1.0,3.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u66.xml,13,0,0,1,32,43,4.777777777777779,122,13.555555555555555,0,0.0,277.0,90.93536115646364,52.0,6.0,0.021660649819494584,8.0,7,0.0,143,0.5,3,0.33333334,1,0.11111111,2,0.22222222,7,0.7777778000000001,0.5,1.0,1.0,0.5,1.0,4.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u65.xml,6,0,0,2,30,62,8.857142857142858,264,37.714285714285715,28,0.0838,334.0,75.58230019569399,52.0,35.0,0.10479041916167664,7.0,32,4.0,178,0.51,0,0.0,7,1.0,0,0.0,6,0.85714287,1.0,1.0,1.0,1.0,1.0,5.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u69.xml,8,1,0,1,44,31,6.2,103,20.6,10,0.0602,166.0,75.0482534980774,53.0,14.0,0.08433734939759037,5.0,13,2.0,113,0.97,4,0.8,2,0.4,0,0.0,2,0.4,0.5,0.5,0.5,0.0,0.5,2.0
/a-energia-nuclear-e-uma-boa-solucao-para-o-brasil/xml/ult4657u79.xml,6,0,0,3,74,59,8.428571428571429,188,26.857142857142854,3,0.0106,284.0,77.25190964698794,52.0,15.0,0.0528169014084507,7.0,12,1.0,163,0.56,1,0.14285715,4,0.5714286,1,0.14285715,10,1.4285715,0.5,0.5,0.5,0.5,1.0,3.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u815.xml,5,1,1,2,52,29,4.142857142857143,159,22.714285714285715,6,0.029,207.0,101.70457004070283,52.0,3.0,0.014492753623188406,6.0,9,1.0,124,1.02,3,0.42857143,0,0.0,2,0.2857143,6,0.85714287,0.5,0.5,0.5,0.5,1.0,3.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u822.xml,13,1,0,3,82,60,7.5,208,26.0,14,0.0383,366.0,94.65958906173708,52.0,13.0,0.035519125683060114,8.0,23,2.0,204,0.55,1,0.125,1,0.125,1,0.125,19,2.375,0.5,0.5,0.5,0.0,1.0,2.5
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u824.xml,8,0,0,1,74,52,4.333333333333333,212,17.666666666666668,37,0.1048,353.0,97.84916516304015,52.0,4.0,0.0113314447592068,12.0,47,3.0,166,0.64,3,0.25,0,0.0,1,0.083333336,9,0.75,0.5,0.0,0.0,0.0,0.5,1.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u812.xml,9,3,0,2,59,56,5.090909090909091,201,18.272727272727273,7,0.0241,291.0,106.09067336082458,51.0,4.0,0.013745704467353952,8.0,9,0.0,164,0.77,1,0.09090909,1,0.09090909,0,0.0,8,0.72727275,1.0,0.5,1.0,1.0,1.5,5.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u826.xml,5,0,0,0,40,47,11.75,219,54.75,27,0.0982,275.0,97.17027617454531,52.0,10.0,0.03636363636363636,4.0,34,8.0,153,0.86,1,0.25,0,0.0,3,0.75,10,2.5,0.5,0.5,0.5,0.5,0.5,2.5
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u810.xml,9,0,0,3,53,39,3.0,209,16.076923076923073,12,0.0411,292.0,104.84116908073428,52.0,7.0,0.023972602739726026,8.0,18,1.0,163,0.73,3,0.23076923,0,0.0,1,0.07692308,7,0.53846157,1.5,1.0,1.0,1.0,1.5,6.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u823.xml,8,0,0,3,85,58,3.866666666666666,205,13.666666666666664,12,0.0284,423.0,107.63499554157256,51.0,17.0,0.040189125295508284,13.0,26,1.0,198,0.53,0,0.0,2,0.125,0,0.0,15,0.9375,1.0,0.0,0.5,0.0,1.5,3.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u816.xml,4,0,0,1,42,34,3.7777777777777777,60,6.666666666666668,7,0.0302,232.0,105.16086693763735,52.0,5.0,0.02155172413793104,7.0,16,1.0,139,0.98,1,0.11111111,1,0.11111111,3,0.33333334,7,0.7777778000000001,1.0,1.0,1.5,0.5,1.5,5.5
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u813.xml,9,2,0,1,39,50,5.5555555555555545,175,19.444444444444443,11,0.0355,310.0,102.28596631050112,52.0,3.0,0.00967741935483871,9.0,18,2.0,166,0.69,2,0.22222222,0,0.0,2,0.22222222,12,1.3333334,1.0,1.5,1.5,0.5,1.5,6.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u811.xml,9,0,0,0,30,41,4.1,173,17.3,11,0.0325,338.0,105.91606992244725,52.0,8.0,0.02366863905325444,11.0,20,2.0,191,0.62,2,0.2,4,0.4,0,0.0,10,1.0,1.0,1.0,1.0,0.5,1.5,5.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u814.xml,14,0,0,0,19,62,7.75,332,41.5,16,0.0376,425.0,90.58323968410494,52.0,17.0,0.04,9.0,44,5.0,218,0.56,1,0.125,8,1.0,0,0.0,20,2.5,0.5,0.5,0.5,0.5,1.0,3.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u809.xml,8,1,3,0,33,55,4.230769230769232,256,19.69230769230769,9,0.0308,292.0,110.05623785018923,52.0,3.0,0.010273972602739724,7.0,22,1.0,152,0.73,1,0.07692308,1,0.07692308,0,0.0,10,0.7692308000000001,1.0,1.0,1.0,1.0,1.5,5.5
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u819.xml,8,0,0,1,24,51,8.5,317,52.83333333333334,9,0.033,273.0,90.1712631082535,52.0,4.0,0.014652014652014654,6.0,11,1.0,144,0.76,3,0.5,0,0.0,2,0.33333334,9,1.5,0.5,0.0,0.0,0.5,1.0,2.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u807.xml,12,3,0,0,21,39,4.333333333333333,218,24.222222222222214,20,0.0855,234.0,91.927312002182,53.0,3.0,0.01282051282051282,8.0,21,2.0,131,0.9,5,0.5555555999999999,1,0.11111111,2,0.22222222,6,0.6666667,1.0,0.5,1.0,0.5,1.0,4.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u820.xml,8,0,0,1,42,36,5.142857142857143,85,12.142857142857142,9,0.0367,245.0,95.17377818584444,52.0,9.0,0.036734693877551024,7.0,14,2.0,140,0.81,1,0.14285715,2,0.2857143,1,0.14285715,7,1.0,0.0,0.0,0.0,0.0,0.5,0.5
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u825.xml,2,0,0,1,26,27,2.7,85,8.5,2,0.0122,164.0,85.30939491748809,53.0,2.0,0.012195121951219513,7.0,5,0.0,104,1.36,1,0.1,0,0.0,1,0.1,2,0.2,1.5,0.5,0.0,0.0,1.0,3.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u821.xml,7,2,0,3,61,50,5.5555555555555545,161,17.88888888888889,17,0.0656,259.0,103.15314422607423,52.0,6.0,0.02316602316602316,7.0,23,2.0,143,0.81,1,0.11111111,5,0.5555555999999999,0,0.0,8,0.8888889000000001,0.5,0.5,0.5,0.0,0.5,2.0
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u817.xml,6,1,0,3,64,47,3.9166666666666665,100,8.333333333333334,3,0.0091,330.0,115.7822685098648,51.0,6.0,0.01818181818181818,11.0,10,0.0,167,0.67,0,0.0,0,0.0,2,0.16666667,12,1.0,0.5,0.5,0.5,0.5,1.5,3.5
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u808.xml,4,0,0,2,50,44,6.285714285714287,162,23.142857142857146,13,0.0528,246.0,100.95695105552677,52.0,5.0,0.02032520325203252,7.0,19,2.0,129,0.93,4,0.5714286,1,0.14285715,3,0.42857143,4,0.5714286,1.0,1.0,0.5,0.0,1.0,3.5
/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u818.xml,8,0,0,3,79,76,3.619047619047618,340,16.19047619047619,17,0.0342,497.0,113.50904530048372,51.0,14.0,0.028169014084507043,13.0,44,2.0,221,0.47,6,0.3,1,0.05,3,0.15,14,0.7,0.5,0.5,0.5,0.5,1.0,3.0
/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/homens-e-meninos.xml,7,0,0,1,46,55,3.0555555555555562,262,14.555555555555555,9,0.0276,326.0,109.73806284427643,52.0,4.0,0.012269938650306749,12.0,14,0.0,159,0.76,3,0.16666667,1,0.055555556,3,0.16666667,7,0.38888890000000004,2.0,1.5,1.0,0.5,1.5,6.5
/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/herois.xml,7,0,0,4,98,61,7.625,215,26.875,30,0.0906,331.0,105.70508950710301,52.0,2.0,0.006042296072507553,8.0,37,4.0,146,0.72,4,0.5,0,0.0,1,0.125,12,1.5,1.0,0.5,0.5,0.5,1.0,3.5
/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/melhor-sem-eles.xml,7,0,0,3,77,28,4.666666666666667,132,22.0,5,0.0237,211.0,98.88049834728243,52.0,4.0,0.018957345971563986,5.0,6,1.0,129,1.29,1,0.16666667,1,0.16666667,2,0.33333334,8,1.3333334,0.5,0.5,0.0,0.0,0.5,1.5
/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/a-estrutura-social-diante-do-medo.xml,2,0,0,3,75,65,4.333333333333333,281,18.733333333333334,11,0.0347,317.0,96.18137103080751,52.0,9.0,0.028391167192429026,11.0,14,1.0,155,0.88,4,0.30769232,0,0.0,2,0.15384616,9,0.6923077,0.5,0.0,0.0,0.0,0.5,1.0
/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade-.xml,6,0,0,0,13,21,1.9090909090909087,122,11.090909090909092,12,0.0577,208.0,103.22538383960723,52.0,4.0,0.019230769230769232,5.0,23,2.0,114,1.29,0,0.0,0,0.0,1,0.09090909,9,0.8181818000000001,0.5,0.5,1.0,0.5,0.5,3.0
/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/social.xml,10,1,0,2,58,35,2.6923076923076925,132,10.153846153846152,2,0.0101,199.0,88.98776584625246,53.0,5.0,0.02512562814070352,7.0,4,0.0,123,1.35,5,0.38461540000000005,2,0.15384616,1,0.07692308,4,0.30769232,0.5,0.5,0.5,0.0,1.0,1.5
/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/as-duas-faces-da-moeda.xml,5,0,0,2,38,22,3.6666666666666665,94,15.666666666666664,5,0.0292,171.0,101.4034186935425,52.0,8.0,0.04678362573099415,5.0,9,1.0,101,1.6,0,0.0,3,0.5,0,0.0,6,1.0,0.5,0.0,1.0,0.0,1.0,2.5
