filename,nErrors,nErrorsTokens,ntokens,fleshscore,avgWordLength,nSpelling,nSpellingTokens,nLongSentence,nStyleErrors,nStyleperSent,nvoc,similarityprompt,countDemonstrativo,demonstrativoPerSent,countEnclise,enclisePerSent,fstPerson,fstPessoaPerSent,countDiscourseMarkers,discourseSent,understandingGrade,selectinginfoGrade,showknowGrade,solutionGrade,formalGrade,finalGrade
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-nas-universidades-voce-e-a-favor-ou-contra/xml/ult4657u300.xml,7,0.0246,284.0,91.252608332634,52.0,14.0,0.04929577464788732,6.0,8,1.0,150,0.60,1,0.16666667,3,0.5,0,0.0,9,1.5,1.0,1.0,0.5,1.0,0.5,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-nas-universidades-voce-e-a-favor-ou-contra/xml/ult4657u301.xml,2,0.0096,209.0,88.54025944232941,52.0,2.0,0.009569377990430622,7.0,3,0.0,138,0.87,1,0.14285715,0,0.0,0,0.0,3,0.42857143,0.5,0.5,0.5,1.0,0.5,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-nas-universidades-voce-e-a-favor-ou-contra/xml/ult4657u302.xml,2,0.0091,219.0,100.10897518157961,52.0,1.0,0.0045662100456621,6.0,9,1.0,100,0.68,2,0.33333334,1,0.16666667,1,0.16666667,7,1.1666666,0.5,0.5,0.5,1.0,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-nas-universidades-voce-e-a-favor-ou-contra/xml/ult4657u303.xml,3,0.0052,573.0,97.64756389617921,51.0,13.0,0.02268760907504363,23.0,23,0.0,279,0.23,8,0.30769232,7,0.26923078,3,0.115384616,22,0.84615386,1.5,1.0,1.0,0.5,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-nas-universidades-voce-e-a-favor-ou-contra/xml/ult4657u304.xml,3,0.0087,346.0,77.18990641593936,52.0,17.0,0.049132947976878616,7.0,17,2.0,205,0.46,1,0.14285715,6,0.85714287,0,0.0,13,1.8571428,1.5,1.5,1.0,1.5,1.0,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/a-fuga-dos-problemas.xml,11,0.0582,189.0,93.958805308342,52.0,6.0,0.031746031746031744,9.0,16,1.0,124,1.14,0,0.0,0,0.0,1,0.1,3,0.3,1.0,0.5,0.5,1.0,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/a-politica-de-cotas.xml,9,0.0264,341.0,96.00919810295107,52.0,6.0,0.017595307917888565,9.0,10,1.0,180,0.59,1,0.11111111,1,0.11111111,0,0.0,15,1.6666666,1.5,1.5,2.0,1.5,1.5,8.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/as-cotas-e-a-desigualdade.xml,15,0.0412,364.0,94.50972438812258,52.0,11.0,0.03021978021978022,9.0,19,1.0,176,0.56,5,0.33333334,0,0.0,2,0.13333334,9,0.6,1.0,1.0,1.5,1.0,1.0,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/cotas-a-mascara-para-o-problema-educacional.xml,8,0.0229,349.0,76.96851817131045,52.0,3.0,0.008595988538681949,12.0,6,0.0,180,0.61,3,0.25,1,0.083333336,2,0.16666667,13,1.0833334,1.0,1.0,1.0,1.0,2.0,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/cotas-consequencia-do-descaso-educacional.xml,8,0.0356,225.0,96.55500403404238,52.0,3.0,0.013333333333333334,5.0,9,1.0,113,1.00,1,0.2,1,0.2,1,0.2,7,1.4,1.0,1.0,1.5,1.0,1.5,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/cotas-uma-solucao-paliativa.xml,6,0.0163,369.0,96.83012572288516,53.0,7.0,0.018970189701897018,12.0,13,0.0,199,0.53,2,0.125,5,0.3125,2,0.125,8,0.5,0.5,1.0,1.0,1.0,1.0,4.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/cotas.xml,11,0.0394,279.0,76.90597034454348,52.0,1.0,0.0035842293906810036,5.0,16,3.0,142,0.84,0,0.0,1,0.2,0,0.0,9,1.8,2.0,1.5,1.5,1.5,2.0,8.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/e-la-vem-mais-cotas.xml,13,0.0512,254.0,89.96019192695618,52.0,6.0,0.023622047244094488,10.0,18,1.0,137,0.90,2,0.18181819,1,0.09090909,1,0.09090909,5,0.45454547,1.0,1.0,1.0,1.0,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/final-feliz-para-os-sem-base.xml,15,0.0409,367.0,84.70638626575473,52.0,6.0,0.01634877384196185,10.0,26,2.0,172,0.61,3,0.27272728,1,0.09090909,1,0.09090909,9,0.8181818,1.5,1.0,1.5,1.0,1.5,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/heranca-da-escravidao.xml,9,0.0308,292.0,101.65417476654054,52.0,6.0,0.02054794520547945,9.0,15,1.0,173,0.74,2,0.15384616,1,0.07692308,1,0.07692308,9,0.6923077,0.5,1.0,1.5,1.0,1.5,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/igualdade-a-todos.xml,14,0.0405,346.0,97.72863806247713,52.0,9.0,0.02601156069364162,10.0,18,1.0,170,0.53,3,0.3,0,0.0,1,0.1,8,0.8,1.0,1.0,1.0,1.0,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/julgar-a-idoneidade-dos-alunos-publicos-e-preconceito.xml,21,0.0727,289.0,90.46614151954654,52.0,3.0,0.010380622837370242,10.0,22,2.0,146,0.71,1,0.1,1,0.1,1,0.1,6,0.6,1.0,1.0,0.5,1.0,0.5,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/lei-para-todos.xml,25,0.0541,462.0,95.93240002155306,52.0,11.0,0.023809523809523808,13.0,36,2.0,210,0.43,5,0.33333334,0,0.0,2,0.13333334,16,1.0666667,1.0,1.0,1.0,1.5,1.0,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/necessaria.xml,14,0.0639,219.0,75.38568097114566,53.0,9.0,0.0410958904109589,8.0,12,1.0,112,0.94,1,0.11111111,3,0.33333334,0,0.0,4,0.44444445,1.0,1.0,1.0,1.0,2.0,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/preconceito-as-avessas.xml,18,0.0401,449.0,94.33166175842288,52.0,16.0,0.035634743875278395,10.0,46,4.0,221,0.57,2,0.18181819,0,0.0,4,0.36363637,13,1.1818181,1.0,1.0,0.5,0.5,0.5,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/retrocesso-da-nacao.xml,9,0.0279,323.0,98.23128982543946,52.0,2.0,0.006191950464396285,8.0,10,1.0,155,0.64,2,0.25,0,0.0,1,0.125,8,1.0,0.5,0.5,0.5,0.5,1.5,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/sem-titulo-.xml,5,0.0141,355.0,93.21865938663484,52.0,5.0,0.014084507042253521,9.0,18,1.0,175,0.66,2,0.2,4,0.4,2,0.2,9,0.9,1.5,1.0,2.0,1.0,2.0,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/sistema-de-cotas.xml,4,0.0130,308.0,77.9869525051117,53.0,4.0,0.012987012987012988,10.0,20,2.0,154,0.63,2,0.2,0,0.0,0,0.0,6,0.6,1.5,1.0,1.5,1.0,1.5,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cotas-para-universidades-federais-solucao-ou-problema/xml/um-desfecho-incompleto.xml,6,0.0229,262.0,88.99912167549135,52.0,6.0,0.022900763358778626,5.0,8,1.0,145,0.68,3,0.6,2,0.4,0,0.0,8,1.6,1.5,1.0,1.5,1.0,2.0,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/a-internet-e-a-cultura-do-estupro.xml,14,0.0302,463.0,107.59136737346651,51.0,13.0,0.028077753779697623,11.0,27,2.0,214,0.35,7,0.6363636,0,0.0,1,0.09090909,14,1.2727273,2.0,2.0,2.0,2.0,2.0,10.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/a-procura-da-humanizacao.xml,29,0.0808,359.0,101.31522444248202,52.0,3.0,0.008356545961002786,7.0,37,4.0,186,0.43,5,0.625,0,0.0,3,0.375,10,1.25,0.5,0.5,1.0,0.5,0.5,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/com-roupas-ou-sem-roupas-ninguem-merece-ser-estuprado.xml,23,0.0790,291.0,107.25355666637424,52.0,3.0,0.010309278350515464,8.0,25,1.0,161,0.52,0,0.0,1,0.0625,0,0.0,10,0.625,1.0,1.0,1.0,1.0,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/cultura-do-estupro-a-culpa-e-da-vitima.xml,9,0.0200,451.0,103.27047434806826,52.0,12.0,0.026607538802660754,13.0,17,0.0,219,0.33,3,0.13043478,7,0.3043478,2,0.08695652,13,0.5652174,2.0,2.0,1.5,2.0,1.5,9.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/estimulando-o-estupro.xml,11,0.0433,254.0,99.95232323169711,51.0,4.0,0.015748031496062992,9.0,17,1.0,126,0.57,0,0.0,2,0.15384616,0,0.0,10,0.7692308,1.5,1.0,1.0,0.5,1.5,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/estupro-mais-que-fisica-e-uma-dor-psicologica.xml,15,0.0376,399.0,98.081616768837,52.0,16.0,0.040100250626566414,13.0,22,1.0,216,0.41,4,0.2857143,0,0.0,1,0.071428575,12,0.85714287,2.0,2.0,1.5,2.0,1.5,9.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/mente-fechada-e-achar-que-a-culpa-e-sempre-delas.xml,13,0.0360,361.0,103.5385969734192,52.0,6.0,0.01662049861495845,9.0,16,1.0,181,0.39,6,0.5,0,0.0,4,0.33333334,9,0.75,1.5,1.5,1.5,1.0,1.0,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/meu-brasil-brasileiro.xml,9,0.0188,478.0,100.87349680423739,51.0,14.0,0.029288702928870293,14.0,15,1.0,228,0.28,4,0.26666668,2,0.13333334,1,0.06666667,13,0.8666667,2.0,2.0,2.0,2.0,2.0,10.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/nao-mereco-ser-atacada.xml,13,0.0628,207.0,99.66108554363254,52.0,8.0,0.03864734299516908,5.0,15,2.0,123,0.68,0,0.0,1,0.16666667,1,0.16666667,10,1.6666666,0.5,0.0,0.5,0.5,0.5,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/o-crime-da-vitima-ser-mulher.xml,16,0.0475,337.0,88.67238441467288,52.0,8.0,0.02373887240356083,10.0,23,2.0,176,0.40,1,0.09090909,0,0.0,2,0.18181819,5,0.45454547,1.5,1.0,1.0,1.0,1.0,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/o-explicito-estupro-fisico-e-moral.xml,7,0.0215,326.0,99.87671519279482,52.0,11.0,0.03374233128834356,9.0,16,1.0,177,0.41,7,0.7,1,0.1,1,0.1,11,1.1,1.0,1.0,1.0,1.0,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/o-motivo-para-ser-estuprado.xml,7,0.0294,238.0,86.3887836313248,52.0,13.0,0.0546218487394958,8.0,10,1.0,130,0.62,3,0.375,4,0.5,0,0.0,7,0.875,1.0,1.5,1.5,0.5,1.5,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/pensar-como-um-estuprador.xml,17,0.0526,323.0,100.32664202213289,52.0,10.0,0.030959752321981424,10.0,22,2.0,180,0.46,2,0.2,3,0.3,4,0.4,16,1.6,2.0,2.0,1.0,0.0,1.5,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/quem-sera-a-verdadeira-vitima-vitima-do-estupro-.xml,14,0.0534,262.0,107.72736502647402,52.0,9.0,0.03435114503816794,8.0,24,3.0,144,0.52,4,0.5,2,0.25,2,0.25,11,1.375,1.0,0.0,0.0,0.0,0.5,1.5
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/resquicios-do-patriarcalismo.xml,10,0.0389,257.0,90.16885276794434,52.0,3.0,0.011673151750972763,9.0,13,1.0,132,0.55,1,0.11111111,2,0.22222222,1,0.11111111,9,1.0,1.5,1.0,1.5,1.0,1.0,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/sem-titulo-.xml,9,0.0267,337.0,105.99404796123505,52.0,4.0,0.011869436201780416,10.0,21,1.0,175,0.42,6,0.5,0,0.0,1,0.083333336,8,0.6666667,1.0,0.5,0.5,1.0,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/um-pouco-sobre-a-cultura-de-estupro.xml,11,0.0529,208.0,91.02346464157105,53.0,3.0,0.014423076923076924,7.0,13,1.0,128,0.77,6,0.6666667,0,0.0,1,0.11111111,8,0.8888889,0.5,0.0,0.0,0.0,0.5,1.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/vitima-vitima-e-nao-criminosa.xml,24,0.1297,185.0,110.73121381759645,51.0,16.0,0.08648648648648649,7.0,31,3.0,119,0.91,2,0.22222222,0,0.0,0,0.0,8,0.8888889,0.5,0.5,0.5,0.5,0.5,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/cultura-do-estupro-a-culpa-e-da-vitima/xml/vou-ser-estuprada-estou-usando-uma-blusa-decotada.xml,10,0.0535,187.0,109.49382174968721,51.0,4.0,0.0213903743315508,7.0,11,1.0,111,0.65,2,0.2857143,0,0.0,0,0.0,3,0.42857143,0.5,0.5,0.0,0.0,0.5,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/a-bebida-alcoolica-e-a-legislacao-que-a-rege-no-brasil.xml,12,0.0338,355.0,90.83555894851688,52.0,9.0,0.02535211267605634,5.0,17,3.0,178,0.63,7,1.4,0,0.0,4,0.8,14,2.8,1.0,1.5,1.0,1.5,1.5,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/a-droga-do-alcool.xml,9,0.0377,239.0,66.89190393447879,53.0,5.0,0.02092050209205021,10.0,10,1.0,148,0.92,2,0.2,1,0.1,1,0.1,8,0.8,1.5,1.5,1.0,1.5,1.5,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/a-droga-licita.xml,9,0.0423,213.0,77.25190964698794,53.0,11.0,0.051643192488262914,8.0,12,1.0,117,1.21,5,0.625,1,0.125,2,0.25,5,0.625,0.5,0.0,0.5,0.0,0.5,1.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/alcool-proibir-e-prevenir.xml,3,0.0118,254.0,84.29798990249637,52.0,10.0,0.03937007874015748,9.0,7,0.0,150,0.77,3,0.33333334,1,0.11111111,0,0.0,10,1.1111112,1.0,0.5,1.5,1.5,1.5,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/alcool-x-diversao.xml,3,0.0089,337.0,89.17446132659913,52.0,5.0,0.01483679525222552,8.0,5,0.0,170,0.72,1,0.125,2,0.25,0,0.0,10,1.25,2.0,2.0,2.0,2.0,2.0,10.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/bebidas-alcoolicas-um-dos-maiores-problemas-sociais.xml,11,0.0531,207.0,93.53065222263339,52.0,5.0,0.024154589371980676,7.0,15,1.0,121,1.08,1,0.1,0,0.0,0,0.0,5,0.5,1.0,1.0,1.0,1.5,1.0,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/consumo-de-bebidas-o-incentivo-que-comeca-no-lar.xml,4,0.0125,321.0,95.71163705348971,52.0,3.0,0.009345794392523364,11.0,5,0.0,161,0.66,2,0.2,0,0.0,1,0.1,7,0.7,0.5,1.5,1.5,1.5,2.0,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/controle-e-a-chave.xml,15,0.0361,416.0,98.7513484811783,52.0,4.0,0.009615384615384616,15.0,22,1.0,196,0.52,7,0.36842105,1,0.05263158,2,0.10526316,11,0.57894737,0.5,0.5,0.5,1.0,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/copa-do-mundo-versus-venda-de-bebidas-alcoolicas-no-brasil.xml,4,0.0104,383.0,89.35405689239505,52.0,13.0,0.033942558746736295,9.0,4,0.0,157,0.57,2,0.22222222,3,0.33333334,2,0.22222222,7,0.7777778,0.5,1.5,2.0,1.5,2.0,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/copa-do-mundo-x-consumo-de-bebidas-alcoolicas.xml,2,0.0076,263.0,86.71180957317355,51.0,5.0,0.019011406844106463,9.0,3,0.0,134,0.82,1,0.11111111,0,0.0,1,0.11111111,2,0.22222222,0.5,1.5,2.0,1.5,2.0,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/deve-ou-nao-haver-maior-controle-sobre-o-consumo-do-alcool.xml,9,0.0350,257.0,90.82721856594088,52.0,10.0,0.038910505836575876,10.0,9,0.0,148,0.87,3,0.3,0,0.0,1,0.1,8,0.8,1.0,1.0,1.0,0.5,0.5,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/fiscalizacao-e-conscientizacao-para-consumo-do-alcool.xml,16,0.0528,303.0,91.36172917842867,51.0,11.0,0.036303630363036306,11.0,27,2.0,121,0.63,0,0.0,0,0.0,1,0.1,9,0.9,1.0,0.5,0.5,1.0,0.5,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/imaginario-futebolistico-corrompido.xml,11,0.0208,529.0,86.83160046100619,52.0,13.0,0.024574669187145556,20.0,12,0.0,261,0.45,5,0.2173913,4,0.17391305,1,0.04347826,9,0.39130434,1.5,2.0,1.5,1.5,2.0,8.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/o-estigma-do-alcool-na-sociedade-brasileira.xml,22,0.0422,521.0,100.0948862886429,52.0,11.0,0.02111324376199616,15.0,24,1.0,246,0.43,1,0.05,0,0.0,4,0.2,18,0.9,2.0,2.0,2.0,1.0,1.5,8.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/o-problema-do-consumo-do-alcool.xml,11,0.0472,233.0,100.69422396183015,52.0,3.0,0.012875536480686695,6.0,16,2.0,122,0.86,0,0.0,1,0.16666667,1,0.16666667,10,1.6666666,1.0,1.0,1.0,1.0,1.5,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/precaucao-mais-que-solucao.xml,4,0.0132,303.0,106.99737480640414,52.0,4.0,0.013201320132013201,8.0,12,0.0,163,0.73,4,0.30769232,1,0.07692308,1,0.07692308,11,0.84615386,1.0,0.5,0.5,1.0,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/sem-titulo-.xml,1,0.0038,262.0,87.38461724281314,52.0,7.0,0.026717557251908396,9.0,4,0.0,151,0.84,0,0.0,1,0.11111111,2,0.22222222,5,0.5555556,0.5,0.5,1.0,1.0,1.5,4.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/sera-que-uma-mudanca-seria-o-suficiente.xml,17,0.0369,461.0,104.22588685512545,52.0,6.0,0.013015184381778741,12.0,26,2.0,223,0.44,4,0.30769232,0,0.0,4,0.30769232,19,1.4615384,1.0,1.0,0.0,1.0,1.5,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/a-emergencia-da-reducao.xml,5,0.0258,194.0,82.68758002281191,52.0,2.0,0.010309278350515464,6.0,8,1.0,122,1.22,2,0.25,1,0.125,0,0.0,8,1.0,0.5,0.5,0.5,0.5,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/arcar-com-as-consequencias-e-necessario.xml,8,0.0295,271.0,82.13241511344913,53.0,12.0,0.04428044280442804,6.0,12,2.0,156,0.85,4,0.6666667,6,1.0,5,0.8333333,8,1.3333334,1.0,0.5,1.0,0.5,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/brasil-um-pais-de-todos-.xml,4,0.0225,178.0,120.50915764331819,51.0,3.0,0.016853932584269662,6.0,9,1.0,103,1.06,3,0.375,0,0.0,2,0.25,5,0.625,0.5,0.5,0.5,0.0,1.0,2.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/continuando-sem-solucao.xml,9,0.0345,261.0,95.19362567424776,52.0,4.0,0.01532567049808429,9.0,10,0.0,144,1.03,1,0.083333336,2,0.16666667,3,0.25,8,0.6666667,1.5,1.0,1.5,1.5,1.5,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/criancas-e-jovens-responsabilidade-do-estado.xml,8,0.0258,310.0,94.91757615566254,51.0,9.0,0.02903225806451613,7.0,14,1.0,166,0.85,0,0.0,1,0.125,2,0.25,7,0.875,1.5,1.5,1.5,1.0,1.5,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/deve-se-reduzir-a-maioridade-penal-no-brasil.xml,15,0.0829,181.0,99.2659410095215,52.0,4.0,0.022099447513812154,4.0,19,3.0,107,1.32,1,0.16666667,0,0.0,0,0.0,2,0.33333334,1.0,0.5,0.5,0.5,0.5,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/diminuicao-da-maioridade-penal-e-mesmo-a-solucao.xml,11,0.0344,320.0,102.89999798297885,52.0,4.0,0.0125,12.0,14,0.0,169,0.61,0,0.0,1,0.05,0,0.0,4,0.2,0.5,1.0,1.0,1.0,0.5,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/maioridade-penal-dezesseis-anos-e-o-ideal.xml,2,0.0133,150.0,97.68300295829775,51.0,3.0,0.02,6.0,3,0.0,87,1.43,0,0.0,2,0.33333334,1,0.16666667,2,0.33333334,0.5,0.5,0.0,0.0,1.0,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/maioridade-penal-no-brasil-problema-ou-solucao.xml,14,0.0609,230.0,105.7506540155411,51.0,3.0,0.013043478260869565,8.0,17,1.0,129,0.91,0,0.0,0,0.0,0,0.0,6,0.54545456,0.5,0.5,0.5,0.5,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/maioridade-penal-uma-decisao-de-todos.xml,7,0.0256,273.0,91.41082347393038,52.0,5.0,0.018315018315018316,8.0,11,0.0,141,1.04,3,0.25,2,0.16666667,1,0.083333336,7,0.5833333,1.0,1.0,0.5,1.0,1.0,4.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/mascaras-da-ideologia.xml,23,0.0615,374.0,90.49275611400606,52.0,6.0,0.016042780748663103,12.0,26,2.0,179,0.62,7,0.53846157,3,0.23076923,0,0.0,12,0.9230769,1.0,1.0,1.5,1.5,1.0,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/passa-o-pirulito-isso-e-um-assalto.xml,20,0.0599,334.0,93.56614171028139,52.0,9.0,0.02694610778443114,8.0,31,3.0,186,0.62,3,0.33333334,0,0.0,0,0.0,15,1.6666666,1.0,0.5,1.0,0.5,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/quando.xml,8,0.0220,364.0,104.96851371288301,51.0,7.0,0.019230769230769232,11.0,28,2.0,203,0.63,4,0.36363637,0,0.0,3,0.27272728,14,1.2727273,1.5,1.0,1.5,1.5,1.0,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/reducao-da-maioridade-penal-no-brasil.xml,18,0.0807,223.0,95.1892588233948,52.0,4.0,0.017937219730941704,5.0,19,3.0,139,0.99,3,0.6,0,0.0,0,0.0,7,1.4,1.0,1.0,1.0,0.0,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/deve-se-reduzir-a-maioridade-penal-no-brasil/xml/sem-titulo-.xml,14,0.0452,310.0,101.74016037940982,52.0,6.0,0.01935483870967742,10.0,19,1.0,190,0.73,2,0.18181819,1,0.09090909,2,0.18181819,9,0.8181818,1.0,0.5,1.0,0.5,1.0,4.0
